strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/635/1987	L05231	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/309/1983	L05229	H3N2	1983-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/blue-winged_teal/New_Brunswick/00565/2010	CY138021	H3	2010-08-14	Avian	Canada	North America	Blue-winged Teal	duck	Anseriformes
A/ruddy_turnstone/New_Jersey/UGAI17-2629/2017	MH068078	H3N2	2017-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/swine/Iowa/CD81015/2015	MW839754	H3N1	2015-08-17	Swine	Usa	North America	Swine	swine	Swine
A/duck/Vietnam/OIE-2577/2011	AB778265	H3N8	2011-09-17	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3022/2011	AB779671	H3N2	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3287/2011	AB719903	H3N6	2011-10-05	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3041/2011	AB719048	H3N8	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/Chicken/Italy/5945/95	AF213910	H3N2	1995-XX-XX	Avian	Italy	Europe	Chicken	chicken	Galliformes
A/swine/North_Carolina/CD81015/2015	MW843972	H3N2	2015-08-17	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/CR168215/2015	MW843932	H3N2	2015-08-29	Swine	Usa	North America	Swine	swine	Swine
A/equine/Yokohama/aq19/2009	AB544407	H3N8	2009-05-	Equine	Japan	Japan Korea	Equine	equine	Equine
A/Swine/Italy/25823/94	AF213909	H3N2	1994-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/duck/Ontario/05/00	GQ249056	H3N2	2000-XX-XX	Avian	Canada	North America	Duck	duck	Anseriformes
A/equine/La_Plata/1/1993	AB543710	H3N8	1993-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/Swine/Oklahoma/18717/99	AF268168	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/NorthCarolina/16497/99	AF268170	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Illinois/21587/99	AF268169	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Italy/66945/2006	EU091683	H3N1	2006-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/American_black_duck/Newfoundland/GR490/2011	KC492411	H3N2	2011-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/MW662/2010	KC492331	H3N6	2010-09-17	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR679/2011	KC492419	H3N2	2011-10-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR252/2011	KC492379	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR256/2011	KC492387	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR396/2011	KC492395	H3N2	2011-09-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/Swine/Colorado/23619/99	AF268166	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18089/99	AF268167	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Wisconsin/14094/99	AF268165	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Quebec/01003/2006	CY160188	H3N2	2006-02-23	Swine	Canada	North America	Swine	swine	Swine
A/equine/Mongolia/1/2008	AB436907	H3N8	2008-01-XX	Equine	Mongolia	West Asia	Equine	equine	Equine
A/chicken/Nanchang/3-120/2001	AY180761	H3N2	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/3-140/2001	AY180771	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/9-091/2000	AY180713	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/12-301/2000	AY180714	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/10-096/2000	AY180718	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-020/2001	AY180720	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/10-383/2000	AY180724	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Quail/Nanchang/10-028/2000	AY180725	H3N6	2000-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/pigeon/Nanchang/9-058/2000	AY180726	H3N3	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/9-385/2000	AY180727	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-120/2001	AY180729	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/9-220/2000	AY180733	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/8-198/2000	AY180735	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Pigeon/Nanchang/11-045/2000	AY180736	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/bantam/Nanchang/9-366/2000	AY180775	H3N3	2000-XX-XX	Avian	China	China	Bantam	fowl	Avian
A/Duck/Nanchang/8-197/2000	AY180742	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/12-220/2000	AY180745	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/12-280/2000	AY180746	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-101/2001	AY180749	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/1-161/2001	AY180750	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-181/2001	AY180751	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-220/2001	AY180752	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/2-182/2001	AY180754	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/pigeon/Nanchang/8-142/2000	AY180744	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/1-100/2001	AY180756	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Quail/Nanchang/2-040/2001	AY180759	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/chicken/Nanchang/3-201/01	AY180763	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/American_widgeon/Interior_Alaska/7MP1768/2007	CY077213	H3N8	2007-09-05	Avian	Usa	North America	American Wigeon	duck	Anseriformes
A/mallard/New_Brunswick/04392/2007	CY128749	H3N8	2007-09-04	Avian	Canada	North America	Mallard	duck	Anseriformes
A/equine/Sao_Paulo/8.FMVZ/2015	MG002462	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/equine/Sao_Paulo/12.FMVZ/2015	MG002464	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/swine/Shandong/133/2007	GU086110	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Shandong/106/2007	GU086102	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Quebec/1262080/2010	JN584176	H3N2	2010-12-01	Swine	Canada	North America	Swine	swine	Swine
A/equine/Sao_Paulo/10.FMVZ/2015	MG002463	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/aquatic_bird/Korea/CN-2/2004	EU301179	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/equine/Almaty/26/2007	JX306642	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/duck/Vietnam/OIE-3426/2012	AB775643	H3N8	2012-10-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3406/2012	AB775619	H3N8	2012-10-07	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3241/2012	AB775627	H3N8	2012-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-2747/2012	AB769124	H3N8	2012-08-14	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1234/2012	AB739668	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1232/2012	AB739660	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1212/2012	AB739010	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1218/2012	AB739018	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard/Alberta/279/98	AY633259	H3N8	1998-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/mallard/Alberta/127/00	AY633155	H3N8	2000-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/aquatic_bird/Korea/KN-3/2005	EU301186	H3N8	2005-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/duck/Hokkaido/W70/2005	AB478613	H3N8	2005-XX-XX	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/duck/Beijing/59/05	EU492491	H3N8	2005-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/duck/Peru/P114/2009	KR824662	H3N2	2009-05-12	Avian	Peru	South America	Duck	duck	Anseriformes
A/canine/Beijing/418/2010	JX101366	H3N2	2010-01-08	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/364/2009	JX101374	H3N2	2009-12-17	Canine	China	China	Canine	canine	Canine
A/duck/Beijing/44/04	EU492489	H3N8	2004-XX-XX	Avian	China	China	Duck	duck	Anseriformes
swine/Finistere/127/99	AJ306847	H3N2	1999-XX-XX	Swine	France	Europe	Swine	swine	Swine
A/equine/Athens/02/2003	HQ696124	H3N8	2003-06-	Equine	Greece	Europe	Equine	equine	Equine
A/equine/Athens/04/2007	HQ696125	H3N8	2007-05-	Equine	Greece	Europe	Equine	equine	Equine
A/swine/Quebec/1257774/2010	JN584191	H3N2	2010-11-09	Swine	Canada	North America	Swine	swine	Swine
A/swine/Indiana/A01076191/2010	CY110916	H3N2	2010-02-07	Swine	Usa	North America	Swine	swine	Swine
A/mallard_duck/Korea/VI141417/2014	MG367077	H3N8	2014-01-	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/mallard_duck/Korea/CBU142416/2014	MG367067	H3N6	2014-10-	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/ruddy_turnstone/Peru/PuV182/2009	KR824701	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/canine/NY/dog4c07/2009	HQ238125	H3N8	2009-03-	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c13/2009	HQ238126	H3N8	2009-03-	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c06/2009	HQ238127	H3N8	2009-03-	Canine	Usa	North America	Canine	canine	Canine
A/blue-winged_teal/Minnesota/Sg-00226/2006	CY042221	H3N8	2006-09-30	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/South_Kazakhstan/236/2012	KF712458	H3N8	2012-08-17	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/duck/Korea/S71/2007	EU912523	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/chicken/Korea/LPM03/2004	EU301190	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Chicken	chicken	Galliformes
A/duck/Korea/S72/2007	EU912524	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Hong_Kong/312/00	AY363457	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/74/02	AY363461	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/411/02	AY363462	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/muscovy_duck/Viet_Nam/HN-2229/2015	MK943058	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Korea/LPM92/2006	EU301208	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM91/2006	EU301207	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S10/03	AY862723	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S9/03	AY862722	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S8/03	AY862721	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM22/2005	EU301194	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM18/2004	EU301193	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM09/2004	EU301191	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/dove/Korea/S11/2003	AY862724	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Dove	dove	Neoave
A/duck/Korea/LPM01/2004	EU301189	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S7/03	AY862720	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Vietnam/HU1-1044/2014	LC069821	H3N2	2014-09-	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard/Interior_Alaska/7MP1720/2007	CY079930	H3N8	2007-09-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Hong_Kong/4361/99	AY363455	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9840/01	AY363460	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/7220/00	AY363456	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Vietnam/HU1-1128/2014	LC069811	H3N2	2014-09-	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Hong_Kong/1311/01	AY363459	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1212/02	AY363463	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/turkey/Minnesota/764-2/03	AY779268	H3N2	2003-XX-XX	Avian	Usa	North America	Turkey	turkey	Galliformes
A/swine/Hong_Kong/q066/99	AY363464	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9285/01	AY363458	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/northern_pintail/South_Dakota/Sg-00461/2008	CY042381	H3N8	2008-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/swine/Hong_Kong/5190/99	AY363465	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9745/01	AY363470	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9296/01	AY363469	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/7982/00	AY363468	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5212/99	AY363467	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1197/02	AY363472	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1144/02	AY363471	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5200/99	AY363466	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/turkey/BC/1529-3/2005	HQ825163	H3N2	2005-05-26	Avian	Canada	North America	Turkey	turkey	Galliformes
A/quail/QC/FAV-10/2008	HQ825171	H3N2	2008-05-09	Avian	Canada	North America	Quail	quail	Galliformes
A/mallard/Minnesota/Sg-00573/2008	CY042615	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Swine/Hong_Kong/2429/98	AF400763	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2422/98	AF400762	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2405/98	AF400761	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/northern_shoveler/Minnesota/Sg-00662/2008	CY042799	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/aquatic_bird/Korea/JN-1/2005	EU301182	H3N8	2005-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/mallard/Minnesota/Sg-00638/2008	CY042705	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/blue-winged_teal/Minnesota/Sg-00650/2008	CY042753	H3N8	2008-07-31	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/pintail/Alberta/156/97	AY633347	H3N8	1997-XX-XX	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/duck/Korea/LPM36/2005	EU301196	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM38/2005	EU301197	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/aquatic_bird/Korea/KN-1/2004	EU301184	H3N8	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/CN-3/2005	EU301180	H3N1	2005-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/CN-4/2006	EU301181	H3N3	2006-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/Swine/Minnesota/9088-2/98	AF153242	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/North_Carolina/35922/98	AF153240	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Iowa/8548-1/98	AF153243	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Denmark/14348-9/2003	KC900241	H3N2	2003-XX-XX	Swine	Denmark	Europe	Swine	swine	Swine
A/duck/Nha_Trang/161/2016	LC496149	H3N6	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Quebec/1257777/2010	JN584199	H3N2	2010-11-08	Swine	Canada	North America	Swine	swine	Swine
A/duck/Hokkaido/75/2008	AB569452	H3N6	2008-10-10	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/swine/Thailand/CU-PN4_1/2009	CY121873	H3N2	2009-03-	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/blue-winged_teal/Minnesota/Sg-00453/2008	CY042349	H3N8	2008-08-20	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00668/2008	CY042816	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00640/2008	CY042715	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00641/2008	CY042719	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00652/2008	CY042761	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00667/2008	CY042812	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00634/2008	CY042685	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00696/2008	CY042927	H3N8	2008-08-01	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00637/2008	CY042700	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00644/2008	CY042731	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00653/2008	CY042765	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00629/2008	CY042663	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00658/2008	CY042785	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00663/2008	CY042803	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00643/2008	CY042727	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00656/2008	CY042777	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00657/2008	CY042781	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00659/2008	CY042789	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00664/2008	CY042807	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00670/2008	CY042824	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00654/2008	CY042769	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00671/2008	CY042828	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00660/2008	CY042793	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00636/2008	CY042695	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00639/2008	CY042710	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00669/2008	CY042820	H3N8	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Minnesota/Sg-00642/2008	CY042723	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_shoveler/Minnesota/Sg-00661/2008	CY042797	H3N1	2008-07-31	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/duck/Vietnam/LBM907/2016	LC496133	H3N2	2016-11-12	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Italy/72502/2017	MW220201	H3N2	2017-02-07	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Korea/LBM1621/2007	GU122139	H3N2	2007-12-	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM182/2007	GU122146	H3N8	2007-02-	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM176/2008	GU122144	H3N2	2008-02-	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM448/2007	GU122143	H3N2	2007-03-	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM78/2007	GU122142	H3N2	2007-01-	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM347/2007	GU122148	H3N8	2007-03-	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/canine/Korea/LBM412/2008	GU122138	H3N2	2008-10-	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/pekin_duck/Korea/LBM1354/2006	GU122137	H3N2	2006-12-	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM397/2007	GU122135	H3N2	2007-03-	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/swine/Italy/13602/2013	KU322583	H3N2	2013-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/Blue-winged_Teal/Texas/AH0040170S.1.B/2015	MN254667	H3N8	2015-XX-XX	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/muscovy_duck/Vietnam/LBM946/2017	LC496141	H3N3	2017-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/Mallard/North_Dakota/AH0050110S.1.A/2015	MN254680	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Mallard/Minnesota/AH0031699S.1.B/2015	MN254645	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/whooper_swan/Mongolia/1-27/2007	JN029593	H3N8	2007-09-	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/swine/England/163266/1987	KR701603	H3N2	1987-XX-XX	Swine	United Kingdom	Europe	Swine	swine	Swine
A/swine/Germany/Bad-Wunnenberg-Helmern-IDT14829/2012	KR701325	H3N2	2012-01-30	Swine	Germany	Europe	Swine	swine	Swine
A/northern_pintail/Alaska/44340-268/2007	GU168123	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-054/2007	GU168148	H3N1	2007-09-08	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168149	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-297/2007	GU168147	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168146	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-446/2008	GU168164	H3N6	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-445/2008	GU168138	H3N8	2008-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-114/2008	GU168140	H3N8	2008-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-266/2008	GU168143	H3N8	2008-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
