strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/1962-1/2000	DQ975265	H3N2	2000-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/11338/2000	DQ975264	H3N2	2000-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/170/2001	DQ975263	H3N2	2001-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/1619-2/1999	DQ975262	H3N2	1999-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/1453/1996	DQ975261	H3N2	1996-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/1380-2/1995	DQ975260	H3N2	1995-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/1367-2/1994	DQ975259	H3N2	1994-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/equine/Lanarkshire/1/2010	KF026380	H3N8	2010-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lincolnshire/1/2010	KF026381	H3N8	2010-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Hampshire/1/2010	KF026382	H3N8	2010-09-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kentucky/1/2012	KF026407	H3N8	2012-01-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/East_Renfrewshire/2/2011	KF026388	H3N8	2011-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/1/2011	KF026385	H3N8	2011-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Surrey/1/2011	KF026384	H3N8	2011-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Hampshire/2/2010	KF026383	H3N8	2010-09-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Devon/1/2011	KF026389	H3N8	2011-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Devon/2/2011	KF026390	H3N8	2011-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/1/2011	KF026391	H3N8	2011-12-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Worcestershire/2/2012	KF026392	H3N8	2012-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Worcestershire/3/2012	KF026393	H3N8	2012-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Worcestershire/4/2012	KF026394	H3N8	2012-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/swine/Italy/1188/1992	DQ975258	H3N2	1992-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/equine/Roxburghshire/1/2012	KF026395	H3N8	2012-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/California/2/2010	KF026397	H3N8	2010-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Oregon/1/2010	KF026398	H3N8	2010-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/New_York/1/2011	KF026399	H3N8	2011-09-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/1/2011	KF026400	H3N8	2011-05-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/4/2011	KF026401	H3N8	2011-09-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/1-2/2011	KF026402	H3N8	2011-12-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/2-5/2011	KF026403	H3N8	2011-12-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/3-7/2011	KF026404	H3N8	2011-12-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/5-5/2011	KF026405	H3N8	2011-12-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/6-15/2011	KF026406	H3N8	2011-12-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/County_Durham/2/2012	KF026396	H3N8	2012-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/swine/Italy/1184/1992	DQ975257	H3N2	1992-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/equine/Dubai/3/2012	KF026413	H3N8	2012-06-XX	Equine	United Arab Emirates	West Asia	Equine	equine	Equine
A/swine/Italy/630/1987	DQ975255	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/Swine/Belgium/231/94	AF092055	H3N2	1994-XX-XX	Swine	Belgium	Europe	Swine	swine	Swine
A/Swine/Netherlands/849/93	AF092054	H3N2	1993-XX-XX	Swine	Netherlands	Europe	Swine	swine	Swine
A/Swine/Breugel/97	AF092052	H3N2	1997-XX-XX	Swine	Netherlands	Europe	Swine	swine	Swine
A/sw/Obihiro/1/1994	D86469	H3N2	1994-XX-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/sw/Obihiro/3/1993	D43792	H3N2	1993-XX-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/sw/Obihiro/2/1993	D43791	H3N2	1993-XX-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/sw/Obihiro/1/1993	D43790	H3N2	1993-XX-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/duck/Hong_Kong/940/1980	D21172	H3N2	1980-XX-XX	Avian	Hong Kong	China	Duck	duck	Anseriformes
A/swine/Italy/729/1988	DQ975256	H3N2	1988-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Hong_Kong/127/1982	D21182	H3N2	1982-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/82/78	D21181	H3N2	1978-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/72/77	D21179	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/21/77	D21178	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/13/77	D21177	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/6/1976	D21176	H3N2	1976-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/3/1976	D21175	H3N2	1976-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1/76	D21174	H3N2	1976-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Hong_Kong/245/1977	D21171	H3N2	1977-XX-XX	Avian	Hong Kong	China	Duck	duck	Anseriformes
A/swine/Wadayama/5/69	D21183	H3N2	1969-XX-XX	Swine	Japan	Japan Korea	Swine	swine	Swine
A/Swine/Netherlands/L2/93	AF092056	H3N2	1993-XX-XX	Swine	Netherlands	Europe	Swine	swine	Swine
A/equine/Kent/1/2011	KF026387	H3N8	2011-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/Swine/Netherlands/784/91	AF092057	H3N2	1991-XX-XX	Swine	Netherlands	Europe	Swine	swine	Swine
A/swine/Italy/7/1981	DQ975254	H3N2	1981-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/Swine/Utrecht/4/85	AF092058	H3N2	1985-XX-XX	Swine	Netherlands	Europe	Swine	swine	Swine
A/swine/Jena/2/1996	EF118173	H3N2	1996-XX-XX	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Jena/3765/1989	EF118174	H3N2	1989-XX-XX	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Minnesota/24877/2005	CY040584	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/duck/Jiangsu/JF358/2014	KP767642	H3	2014-11-06	Avian	China	China	Duck	duck	Anseriformes
A/swine/Quebec/00686/2005	CY160145	H3N2	2005-09-14	Swine	Canada	North America	Swine	swine	Swine
A/equine/Tokyo/3/2008	AB435160	H3N8	2008-02-17	Equine	Japan	Japan Korea	Equine	equine	Equine
A/equine/Berlin/1/91	AJ223196	H3N8	1991-XX-XX	Equine	Germany	Europe	Equine	equine	Equine
A/blue-winged_teal/North_Dakota/Sg-00758/2008	CY043033	H3N8	2008-09-12	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/Hyogo/1/2008	AB435161	H3N8	2008-03-11	Equine	Japan	Japan Korea	Equine	equine	Equine
A/blue-winged_teal/North_Dakota/Sg-00725/2008	CY043006	H3N6	2008-09-06	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/duck/Vietnam/HU1-1044/2014	LC069916	H3N2	2014-09-XX	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/equine/Argentina/E-2397-3/2012	KJ372714	H3N8	2012-07-13	Equine	Argentina	South America	Equine	equine	Equine
A/blue-winged_teal/North_Dakota/Sg-00723/2008	CY043004	H3N8	2008-09-06	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/Berlin/4/89	AJ223195	H3N8	1989-XX-XX	Equine	Germany	Europe	Equine	equine	Equine
A/Swine/Taiwan/7310/70	AJ311454	H3N2	1970-XX-XX	Swine	Taiwan	China	Swine	swine	Swine
A/blue-winged_teal/North_Dakota/Sg-00721/2008	CY043002	H3N8	2008-09-06	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/Lothian/1/2008	GU045281	H3N8	2008-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/3/2007	FJ195393	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Ohio/1/2008	GU045283	H3N8	2008-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Ohio/1/2009	CY054290	H3N8	2009-06-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Oklahoma/1/2008	GU045284	H3N8	2008-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Leicestershire/1/2008	GU045280	H3N8	2008-04-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Monmouthshire/1/2009	CY054284	H3N8	2009-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/1/2009	CY054285	H3N8	2009-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Nottinghamshire/1/2009	CY054286	H3N8	2009-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Dorset/1/2009	CY054287	H3N8	2009-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Yorkshire/3/2009	CY054288	H3N8	2009-12-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Bridgend/1/2009	CY054289	H3N8	2009-12-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Northumberland/1/2008	GU045282	H3N8	2008-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Virginia/1/2008	CY054291	H3N8	2008-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Worcestershire/1/2008	GU045270	H3N8	2008-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/6/2008	GU045279	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Aboyne/1/2008	GU045271	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/5/2008	GU045278	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/3/2008	GU045277	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/2/2008	GU045276	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanarkshire/1/2008	GU045275	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Hawick/1/2008	GU045274	H3N8	2008-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/2/2009	GU045286	H3N8	2009-03-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Perthshire/1/2009	GU045287	H3N8	2009-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Wildeshausen/1/2008	GU045273	H3N8	2008-02-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Aboyne/2/2008	GU045272	H3N8	2008-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Perthshire/3/2009	GU045289	H3N8	2009-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Perthshire/2/2009	GU045288	H3N8	2009-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kentucky/1/2009	CY054292	H3N8	2009-02-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Cheshire/1/2009	GU045285	H3N8	2009-03-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/1/2007	FJ195394	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Strathaven/1/2007	FJ195417	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanark/1/2006	FJ195400	H3N8	2006-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Solihull/2/2007	FJ195415	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Solihull/1/2007	FJ195414	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Maidstone/1/2007	FJ195413	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Maidstone/2/2007	FJ195412	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Horsham/1/2007	FJ195411	H3N8	2007-02-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/1/2007	FJ195410	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Berkshire/1/2007	FJ195409	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Switzerland/P112/2007	FJ195408	H3N8	2007-11-XX	Equine	Switzerland	Europe	Equine	equine	Equine
A/equine/California/1/2007	FJ195407	H3N8	2007-06-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Pennsylvania/1/2007	FJ195406	H3N8	2007-09-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/7/2007	FJ195405	H3N8	2007-07-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/4/2007	FJ195404	H3N8	2007-01-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Florida/2/2006	FJ195403	H3N8	2006-10-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/California/2/2007	FJ195402	H3N8	2007-04-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Lincolnshire/1/2006	FJ195399	H3N8	2006-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/2/2007	FJ195416	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/1/2006	FJ195401	H3N8	2006-03-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lincolnshire/1/2002	FJ195450	H3N8	2002-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Herefordshire/1/2009	GU045269	H3N8	2009-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/2/2007	FJ195392	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/1/2006	FJ195391	H3N8	2006-04-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Grobois/1/1998	FJ195452	H3N8	1998-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Kentucky/9/2004	FJ195451	H3N8	2004-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Richmond/2/2007	FJ195396	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kildare/1/1989	JN222941	H3N8	1989-08-XX	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Newmarket/1/2007	FJ195397	H3N8	2007-12-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/swine/Minnesota/A01785328/2017	MG650680	H3N2	2017-10-25	Swine	Usa	North America	Swine	swine	Swine
A/shoveler/Chany/724/2008	CY100064	H3N8	2008-08-30	Avian	Russia	West Asia	Northern Shoveler	duck	Anseriformes
A/blue-winged_teal/North_Dakota/Sg-00739/2008	CY043017	H3N8	2008-09-09	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/blue-winged_teal/North_Dakota/Sg-00738/2008	CY043016	H3N8	2008-09-09	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/Kilkenny/3/2012	KC871549	H3N8	2012-01-23	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Sao_Paulo/4.FMVZ/2015	KX954135	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/blue-winged_teal/Minnesota/Sg-00226/2006	CY042224	H3N8	2006-09-30	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/swine/Iowa/36243/2005	CY040516	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Iowa/18469/2009	KF007991	H3N2	2009-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/mallard/Minnesota/Sg-00770/2008	CY043044	H3N6	2008-09-01	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Berlin/3/89	AJ223194	H3N8	1989-XX-XX	Equine	Germany	Europe	Equine	equine	Equine
A/swine/Minnesota/21057/2005	CY040583	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Illinois/34642/2005	CY040518	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/18815/2005	CY040582	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/duck/Anhui/A3635/2014	KP767623	H3	2014-11-10	Avian	China	China	Duck	duck	Anseriformes
A/teal/Chany/741/2008	CY100066	H3N8	2008-08-30	Avian	Russia	West Asia	Teal Duck	duck	Anseriformes
A/swine/Iowa/36241/2005	CY040581	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/North_Carolina/38715/2005	CY040538	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/eq/Arundel/91/	X85085	H3N8	1991-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/eq/Ella/89/	X85086	H3N8	1989-XX-XX	Equine	Netherlands	Europe	Equine	equine	Equine
A/eq/Lambourn/92/	X85087	H3N8	1992-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/eq/Sussex/89/	X85090	H3N8	1989-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Italy/788/91	EF541443	H3N8	1991-XX-XX	Equine	Italy	Europe	Equine	equine	Equine
A/equine/Heilongjiang/1/2011	JQ265983	H3N8	2011-04-16	Equine	China	China	Equine	equine	Equine
A/equine/Rastatt/1/2012	KC584975	H3N8	2012-12-03	Equine	Germany	Europe	Equine	equine	Equine
A/eq/Newmarket/93/	X85089	H3N8	1993-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Aboyne/1/2005	EF541442	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/duck/Hokkaido/10/2007	AB787272	H3N8	2007-10-02	Avian	Japan	Japan Korea	Duck	duck	Anseriformes
A/equine/Hamburg/2010	CY092814	H3N8	2010-05-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Lanark/1/2005	EF541437	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kilkenny/2/2012	KC871548	H3N8	2012-01-23	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kilkenny/4/2012	KC871550	H3N8	2012-01-23	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Lichtenfeld/1/2012	JX499136	H3N8	2012-03-16	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Kilkenny/5/2012	KC871551	H3N8	2012-01-26	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Clare/2/2012	KC871555	H3N8	2012-09-24	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Waldalgesheim/2010	CY092813	H3N8	2010-05-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Clare/1/2012	KC871554	H3N8	2012-09-24	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/1/2012	KC871556	H3N8	2012-10-09	Equine	Ireland	Europe	Equine	equine	Equine
A/duck/Korea/S71/2007	EU912502	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S28/2005	EU912501	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Cork/2/2012	KC871553	H3N8	2012-09-04	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Viersen/2010	CY092815	H3N8	2010-12-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Kilkenny/1/2012	KC871547	H3N8	2012-01-19	Equine	Ireland	Europe	Equine	equine	Equine
A/duck/Korea/S72/2007	EU912503	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Bokel/1/2011	CY100070	H3N8	2011-09-26	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Ittlingen/1/2011	CY107012	H3N8	2011-11-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Cork/1/2012	KC871552	H3N8	2012-08-28	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/4/2012	KC871559	H3N8	2012-10-12	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kilkenny/2011	KC871545	H3N8	2011-06-23	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/9/2010	KC871544	H3N8	2010-12-10	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/8/2010	KC871543	H3N8	2010-12-10	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Carlow/2011	KC871546	H3N8	2011-09-06	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/6/2010	KC871541	H3N8	2010-12-10	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/5/2010	KC871540	H3N8	2010-12-07	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/2/2012	KC871557	H3N8	2012-10-09	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/5/2012	KC871560	H3N8	2012-10-12	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/3/2010	KC871538	H3N8	2010-12-07	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Clare/3/2012	KC871561	H3N8	2012-10-16	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/2/2010	KC871537	H3N8	2010-12-07	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/1/2010	KC871536	H3N8	2010-11-08	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/4/2010	KC871539	H3N8	2010-12-07	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Kildare/3/2012	KC871558	H3N8	2012-10-09	Equine	Ireland	Europe	Equine	equine	Equine
A/equine/Wales/1/2005	EF541438	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Essex/1/2005	EF541439	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Alaska/1/1991	D30680	H3N8	1991-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Essex/3/2005	EF541441	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Essex/2/2005	EF541440	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Spain/1/2009	CY075849	H3N8	2009-04-28	Equine	Spain	Europe	Equine	equine	Equine
A/equine/North_Rhine_Westphalia/1/2014	KJ538149	H3N8	2014-01-21	Equine	Germany	Europe	Equine	equine	Equine
A/equine/Rome/1/2014	KR534268	H3N8	2014-01-27	Equine	Italy	Europe	Equine	equine	Equine
A/equine/Berlin/13/02	EF541429	H3N8	2002-02-XX	Equine	Germany	Europe	Equine	equine	Equine
A/mallard_duck/Korea/VI15121/2015	MG210380	H3N5	2015-01-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/American_black_duck/Newfoundland_and_Labrador/26553/2007	CY095498	H3N2	2007-09-26	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/equine/Brescia/1999	EF536321	H3N8	1999-XX-XX	Equine	Italy	Europe	Equine	equine	Equine
A/swine/Missouri/36702/2005	CY040585	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/equine/Arundel/410749/04	EF541434	H3N8	2004-06-26	Equine	United Kingdom	Europe	Equine	equine	Equine
A/swine/Flanders/1/1998	FJ842116	H3N2	1998-XX-XX	Swine	Belgium	Europe	Swine	swine	Swine
A/equine/Berlin/14/02	EF541430	H3N8	2002-02-XX	Equine	Germany	Europe	Equine	equine	Equine
A/equi_2/Alvdalen/96	Y14059	H3N8	1996-XX-XX	Equine	Sweden	Europe	Equine	equine	Equine
A/equi_2/Bollnas/96	Y14060	H3N8	1996-XX-XX	Equine	Sweden	Europe	Equine	equine	Equine
A/equi_2/Avesta/93	Y14057	H3N8	1993-XX-XX	Equine	Sweden	Europe	Equine	equine	Equine
A/equine/New_York/99	AY273167	H3N8	1999-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Saskatoon/1/1990	AF197243	H3N8	1990-XX-XX	Equine	Canada	North America	Equine	equine	Equine
A/equine/Argentina/1/95	AF197244	H3N8	1995-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/equine/Argentina/2/94	AF197245	H3N8	1994-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/equine/Kentucky/1/1998	AF197241	H3N8	1998-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/1/1996	AF197248	H3N8	1996-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/1/1997	AF197249	H3N8	1997-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Rome/2004	EF536320	H3N8	2004-XX-XX	Equine	Italy	Europe	Equine	equine	Equine
A/equine/Rome/2/2003	EF536319	H3N8	2003-XX-XX	Equine	Italy	Europe	Equine	equine	Equine
A/equine/Rome/1/2003	EF536318	H3N8	2003-XX-XX	Equine	Italy	Europe	Equine	equine	Equine
A/equine/Argentina/1/96	AF197246	H3N8	1996-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/equine/Kentucky/9/1995	AF197247	H3N8	1995-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Oklahoma/2000	AY273168	H3N8	2000-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equi_2/Aby/84	Y14055	H3N8	1984-XX-XX	Equine	Sweden	Europe	Equine	equine	Equine
A/swine/Italy/309/1983	X73489	H3N2	1983-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/520/85	X73490	H3N2	1985-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/635/1987	X73491	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/equine/Leicestershire/2/2000	EF541431	H3N8	2000-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Leicestershire/1/2000	EF541436	H3N8	2000-05-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
