strain	accession	subtype	date	host	country	region	species	broad	order
A/mallard/Interior_Alaska/7MP1720/2007	CY079926	H3N8	2007-09-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Duck/Nanchang/1-161/2001	AY180789	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-181/2001	AY180790	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/10-096/2000	AY180791	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/10-383/2000	AY180792	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/12-280/2000	AY180793	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-100/2001	AY180788	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/2-182/2001	AY180795	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-020/2001	AY180776	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/2-040/2001	AY180807	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Quail/Nanchang/10-028/2000	AY180806	H3N6	2000-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/pigeon/Nanchang/8-142/2000	AY180805	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Pigeon/Nanchang/11-045/2000	AY180804	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/9-385/2000	AY180803	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/9-091/2000	AY180802	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/8-198/2000	AY180801	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Quail/Nanchang/3-140/2001	AY180809	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Chicken/Nanchang/1-101/2001	AY180777	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/9-220/2000	AY180787	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Nanchang/3-201/01	AY180784	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/8-197/2000	AY180800	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-120/2001	AY180780	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/2-220/2001	AY180781	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/12-301/2000	AY180779	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/12-220/2000	AY180778	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/equine/Essaouira/3/2004	JQ955613	H3N8	2004-06-15	Equine	Morocco	Africa	Equine	equine	Equine
A/mallard/Sweden/59531/2007	KC342609	H3N4	2007-09-02	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/northern_pintail/Interior_Alaska/9BM11787R0/2009	CY141443	H3N7	2009-08-19	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/equine/Nador/1/1997	JX182367	H3N8	1997-12-31	Equine	Morocco	Africa	Equine	equine	Equine
A/American_black_duck/Newfoundland/GR256/2011	KC492392	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/mallard/Sweden/4558/2004	KC342593	H3N8	2004-08-25	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/North_Carolina/CD81015/2015	MW843967	H3N2	2015-08-17	Swine	Usa	North America	Swine	swine	Swine
A/ruddy_turnstone/New_Jersey/UGAI17-2629/2017	MH068069	H3N2	2017-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/swine/North_Carolina/CR168215/2015	MW843926	H3N2	2015-08-29	Swine	Usa	North America	Swine	swine	Swine
A/swine/Fujian/43/2007	GU086099	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/American_black_duck/Newfoundland/MW662/2010	KC492336	H3N6	2010-09-17	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/mallard/Sweden/68611/2007	KC342613	H3N2	2007-10-19	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/Korea/GC0407/2005	EU789366	H3N2	2005-XX-XX	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/equine/Mongolia/1/2008	AB436912	H3N8	2008-01-XX	Equine	Mongolia	West Asia	Equine	equine	Equine
A/swine/Guangdong/811/2006	GU086147	H3N2	2006-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Shandong/106/2007	GU086107	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Shandong/133/2007	GU086115	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/equine/LaPlata/1/1993	AB543714	H3N8	1993-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/equine/Essaouira/2/2004	JQ955610	H3N8	2004-06-05	Equine	Morocco	Africa	Equine	equine	Equine
A/swine/Alberta/Biovet1/05	DQ241766	H3N2	2005-XX-XX	Swine	Canada	North America	Swine	swine	Swine
A/swine/Ontario/Biovet1/05	DQ241765	H3N2	2005-XX-XX	Swine	Canada	North America	Swine	swine	Swine
A/swine/Quebec/Biovet1/05	DQ241764	H3N2	2005-XX-XX	Swine	Canada	North America	Swine	swine	Swine
A/chicken/Nanchang/3-120/2001	AY180814	H3N2	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/swine/Bavaria/82501/2012	KU320788	H3N2	2012-01-11	Swine	Germany	Europe	Swine	swine	Swine
A/American_black_duck/Newfoundland/GR252/2011	KC492384	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/swine/Bavaria/82801/2011	KU320786	H3N2	2011-04-XX	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/10101/2013	KU320797	H3N2	2013-04-05	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/33813/2012	KU320794	H3N2	2012-12-05	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/32807/2012	KU320791	H3N2	2012-11-28	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/32704/2012	KU320790	H3N2	2012-11-28	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/84901/2010	KU320785	H3N2	2010-04-XX	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/82301/2012	KU320787	H3N2	2012-01-11	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/32703/2012	KU320789	H3N2	2012-11-28	Swine	Germany	Europe	Swine	swine	Swine
A/swine/Bavaria/1802/2013	KU320795	H3N2	2013-05-15	Swine	Germany	Europe	Swine	swine	Swine
A/northern_shoveler/California/HKWF1367/2007	CY033374	H3N7	2007-12-12	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/swine/Pingtung/199-2/2002	AY377928	H3N2	2002-11-29	Swine	Taiwan	China	Swine	swine	Swine
A/Swine/Hong_Kong/2405/98	AF400759	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2422/98	AF400758	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2429/98	AF400760	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Spain/001/2010	JQ319726	H3N2	2010-01-XX	Swine	Spain	Europe	Swine	swine	Swine
A/swine/Chiai/77-10/2001	AY377925	H3N1	2001-XX-XX	Swine	Taiwan	China	Swine	swine	Swine
A/duck/Perak/2458/1989	GU052309	H3N8	1989-XX-XX	Avian	Malaysia	Southeast Asia	Duck	duck	Anseriformes
A/equine/Athens/01/2003	HM164056	H3N8	2003-06-XX	Equine	Greece	Europe	Equine	equine	Equine
A/equine/Athens/04/2007	HM164054	H3N8	2007-05-XX	Equine	Greece	Europe	Equine	equine	Equine
A/equine/Athens/02/2007	HM164055	H3N8	2007-05-XX	Equine	Greece	Europe	Equine	equine	Equine
A/equine/Athens/02/2003	HM164057	H3N8	2003-06-XX	Equine	Greece	Europe	Equine	equine	Equine
A/duck/Vietnam/LBM836/2015	LC496122	H3N2	2015-12-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard/Sweden/6638/2004	KC342599	H3N8	2004-09-04	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/American_black_duck/New_Brunswick/19350/2006	CY095420	H3N8	2006-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/equine/Spain/1/2009	CY075850	H3N8	2009-04-28	Equine	Spain	Europe	Equine	equine	Equine
A/swine/Changhua/72-10_clone_B5/2003	AY377934	H3N1	2003-XX-XX	Swine	Taiwan	China	Swine	swine	Swine
A/duck/Korea/S71/2007	EU912508	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S72/2007	EU912509	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR490/2011	KC492416	H3N2	2011-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/equine/Kentucky/211/1987	GU052339	H3N8	1987-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/duck/Vietnam/OIE-3022/2011	AB779676	H3N2	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/equine/Almaty/26/2007	JX306639	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/turkey/Minnesota/764-2/03	AY779256	H3N2	2003-XX-XX	Avian	Usa	North America	Turkey	turkey	Galliformes
A/turkey/North_Carolina/12344/03	AY779255	H3N2	2003-XX-XX	Avian	Usa	North America	Turkey	turkey	Galliformes
A/American_black_duck/Newfoundland/734/2008	KC492256	H3N8	2008-09-19	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/duck/Vietnam/HU1-1128/2014	LC069961	H3N2	2014-09-XX	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/North_Carolina/38715/2005	CY040539	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/equine/Mongolia/3/2011	JX549061	H3N8	2011-09-07	Equine	Mongolia	West Asia	Equine	equine	Equine
A/equine/Massachussetts/213/2003	DQ124165	H3N8	2003-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/duck/Korea/S28/2005	EU912507	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/Mallard/North_Dakota/AH0050110S.6.A/2015	MN253982	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Mallard/Pennsylvania/AH0119434S.6.A/2017	MN253943	H3N8	2017-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Blue-winged_Teal/Texas/AH0040170S.6.A/2015	MN253975	H3N8	2015-XX-XX	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/ring-necked_duck/Ontario/15530/2005	CY095333	H3N2	2005-08-26	Avian	Canada	North America	Ring-necked Duck	duck	Anseriformes
A/duck/Anhui/A1456/2014	KP767919	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/duck/Anhui/A1791/2014	KP767939	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR396/2011	KC492400	H3N2	2011-09-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/northern_shoveler/California/HKWF848/2007	CY034187	H3N7	2007-11-28	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/equine/Tiaret/1/2011	KF417433	H3N8	2011-05-XX	Equine	Algeria	Africa	Equine	equine	Equine
A/teal/Tunka/7/2010	KF790582	H3N8	2010-09-04	Avian	Russia	West Asia	Teal Duck	duck	Anseriformes
A/duck/Korea/S10/03	AY862643	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/Anser_fabalis/China/D398/2020	OP341282	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/Blue-winged_Teal/Texas/AH0041113S.6.A/2015	MN253983	H3N8	2015-XX-XX	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/duck/Anhui/A1786/2014	KP767936	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/Anser_fabalis/China/D322/2020	OP341266	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/duck/Anhui/A1840/2014	KP767960	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/duck/Anhui/A1835/2014	KP767957	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/mallard/Quebec/11221/2006	CY095412	H3N2	2006-08-24	Avian	Canada	North America	Mallard	duck	Anseriformes
A/swine/Mexico/9783514/2013	MH061513	H3N1	2013-04-15	Swine	Mexico	North America	Swine	swine	Swine
A/aquatic_bird/Gunsan/CN3/2005	MW547689	H3N1	2005-02-20	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/mallard/Korea/LBM1621/2007	HQ143719	H3N2	2007-12-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/muscovy_duck/Viet_Nam/HN-2229/2015	MK943053	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/duck/Korea/D42/2007	HQ143713	H3N2	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/D43/2007	HQ143720	H3N2	2007-04-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Korea/CN22/2006	DQ923509	H3N1	2006-XX-XX	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/Anser_fabalis/China/D338/2020	OP341274	H3N8	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/duck/Anhui/A1817/2014	KP767949	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/swine/Iowa/36243/2005	CY040517	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Hong_Kong/312/00	AY363547	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1212/02	AY363553	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/psittacine/Italy/2873/2000	GQ247845	H3N8	2000-05-XX	Avian	Italy	Europe	Parrot	parrot	Neoave
A/swine/Hong_Kong/5200/99	AY363556	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Anhui/A1836/2014	KP767958	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/duck/Anhui/A1458/2014	KP767921	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/duck/Anhui/A1819/2014	KP767950	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/duck/Anhui/A1798/2014	KP767942	H3N2	2014-04-22	Avian	China	China	Duck	duck	Anseriformes
A/ferret/Quebec/844/2011	JQ409335	H3N2	2011-11-XX	Ferret	Canada	North America	Ferret	ferret	Ferret
A/mallard_duck/Minnesota/Sg-00100/2007	CY042067	H3N3	2007-09-14	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/GJ87/2007	JN087274	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Spain/11/2010	JX908035	H3N2	2010-01-01	Swine	Spain	Europe	Swine	swine	Swine
A/blue-winged_teal/North_Dakota/Sg-00746/2008	CY054510	H3N8	2008-09-07	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/mallard/Minnesota/Sg-00629/2008	CY042667	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/JS49/2004	JN087090	H3N2	2004-12-05	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Fujian/F2/2007	JN105975	H3N2	2007-10-05	Swine	China	China	Swine	swine	Swine
A/swine/Quebec/01003/2006	CY160180	H3N2	2006-02-23	Swine	Canada	North America	Swine	swine	Swine
A/swine/Spain/14/2011	JX908123	H3N2	2011-06-01	Swine	Spain	Europe	Swine	swine	Swine
A/swine/Illinois/34642/2005	CY040519	H3N2	2005-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Spain/13/2010	JX908067	H3N2	2010-04-01	Swine	Spain	Europe	Swine	swine	Swine
A/swine/Hong_Kong/74/02	AY363551	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Oklahoma/00606/2005	CY159726	H3N2	2005-05-04	Swine	Usa	North America	Swine	swine	Swine
A/duck/Korea/GJ108/2007	JN087298	H3N2	2007-12-10	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/Jouars/4/2006	KY241348	H3N8	2006-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/equine/Sao_Paulo/25.FMVZ/2015	KX954148	H3N8	2015-09-22	Equine	Brazil	South America	Equine	equine	Equine
A/duck/Korea/GJ80/2007	JN087258	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/chicken/Belgium/460/2019	MN435598	H3N1	2019-05-06	Avian	Belgium	Europe	Chicken	chicken	Galliformes
A/swine/Hong_Kong/9840/01	AY363550	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1144/02	AY363561	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Nebraska/00386/2004	CY159701	H3N2	2004-08-13	Swine	Usa	North America	Swine	swine	Swine
A/ruddy_turnstone/Peru/PuV182/2009	KR824696	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/aquatic_bird/Korea/CN-2/2004	EU301274	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Jeonju/KN2/2005	MW547690	H3N2	2005-01-06	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/mallard/Netherlands/34/2010	KR862658	H3N2	2010-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/swine/Hong_Kong/21/77	D21191	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Buryatia/664-5465/1988	MK907685	H3N1	1988-08-XX	Avian	Russia	West Asia	Duck	duck	Anseriformes
A/swine/Hong_Kong/82/78	D21193	H3N2	1978-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/127/1982	D21194	H3N2	1982-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/duck/Hong_Kong/245/1977	D21185	H3N2	1977-XX-XX	Avian	Hong Kong	China	Duck	duck	Anseriformes
A/swine/Hong_Kong/72/77	D21192	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/13/77	D21190	H3N2	1977-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/canine/Korea/LBM412/2008	GU122065	H3N2	2008-10-XX	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/swine/Hong_Kong/1/76	D21187	H3N2	1976-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/pekin_duck/Korea/LBM78/2007	GU122063	H3N2	2007-01-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM397/2007	GU122061	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM448/2007	GU122064	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM1354/2006	GU122060	H3N2	2006-12-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM176/2008	GU122062	H3N2	2008-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/northern_pintail/California/44241-743/2006	FJ520157	H3N8	2006-11-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44221-794/2006	FJ520155	H3N8	2006-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/Mallard/Sweden/599/2014	KY320428	H3N8	2014-09-15	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00191/2007	CY042171	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Matybulak/10/2012	KP202375	H3N8	2012-10-XX	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/swine/Hong_Kong/9285/01	AY363548	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/mallard/Minnesota/Sg-00202/2007	CY042186	H3N8	2007-09-22	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Netherlands/47/2008	KR862670	H3N2	2008-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/common_shelduck/Mongolia/2157/2011	KF667700	H3N3	2011-10-09	Avian	Mongolia	West Asia	Common Shelduck	duck	Anseriformes
A/swine/Hong_Kong/7220/00	AY363546	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/equine/Jammu_and_Kashmir/CMVL-LEH6/2008	CY053772	H3N8	2008-06-25	Equine	India	South Asia	Equine	equine	Equine
A/swine/Hong_Kong/9296/01	AY363559	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/mallard/Netherlands/56/2008	KR862649	H3N2	2008-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/mallard/Netherlands/55/2010	KR862677	H3N2	2010-10-13	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/mallard/Netherlands/48/2008	KR862672	H3N2	2008-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/mallard/Netherlands/44/2008	KR862647	H3N2	2008-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00169/2007	CY042134	H3N8	2007-09-16	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00676/2008	CY048891	H3N8	2008-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Gallus_gallus/Belgium/3497_0001/2019	MN006982	H3N1	2019-04-06	Avian	Belgium	Europe	Chicken	chicken	Galliformes
A/equine/Ibaraki/1/07	AB360608	H3N8	2007-08-21	Equine	Japan	Japan Korea	Equine	equine	Equine
A/swine/Spain/12/2010	JX908051	H3N2	2010-03-01	Swine	Spain	Europe	Swine	swine	Swine
A/duck/Korea/GJ78/2007	JN087242	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Hong_Kong/411/02	AY363552	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/northern_pintail/Alaska/44344-506/2007	GU168416	H3N8	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-445/2008	GU168407	H3N8	2008-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-581/2007	GU168409	H3N8	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-297/2007	GU168414	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168413	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-093/2007	GU168404	H3N8	2007-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-268/2007	GU168410	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168403	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-184/2007	GU168417	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/mallard/Sweden/141711/2013	KT725424	H3N8	2013-10-01	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/northern_pintail/Alaska/44421-385/2008	GU168415	H3N8	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-266/2008	GU168412	H3N8	2008-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-114/2008	GU168405	H3N8	2008-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/mallard_duck/Minnesota/Sg-00047/2007	CY042007	H3N8	2007-08-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/curlew/Peru/PuV178/2009	KR824681	H3N1	2009-11-24	Avian	Peru	South America	Curlew	wader	Neoave
A/mallard/Minnesota/Sg-00634/2008	CY042689	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/northern_pintail/Alaska/44340-071/2007	GU168406	H3N8	2007-09-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/mallard/Minnesota/Sg-00638/2008	CY042709	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Korea/HP70/2007	JN087210	H3N6	2007-11-30	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00185/2007	CY042157	H3N6	2007-09-26	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00639/2008	CY042714	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00636/2008	CY042699	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Minnesota/Sg-00637/2008	CY042704	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Netherlands/50/2008	KR862668	H3N2	2008-10-08	Avian	Netherlands	Europe	Mallard	duck	Anseriformes
A/duck/Korea/GJ82/2007	JN087266	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Minnesota/Sg-00184/2007	CY042152	H3N8	2007-09-25	Avian	Usa	North America	Mallard	duck	Anseriformes
A/blue-winged_teal/Ohio/12OS2123/2012	CY186551	H3N2	2012-09-02	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/equine/Sao_Paulo/10.FMVZ/2015	KX954145	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/mallard/Minnesota/AI08-4724/2007	KX814375	H3N8	2007-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/mallard/Sweden/141342/2013	KT725412	H3N6	2013-09-22	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/mallard/Georgia/3/2011	KC541696	H3N8	2011-09-20	Avian	Georgia	West Asia	Mallard	duck	Anseriformes
A/duck/Zhejiang/4812/2013	KF357810	H3N8	2013-04-08	Avian	China	China	Duck	duck	Anseriformes
A/duck/Korea/GJ79/2007	JN087250	H3N8	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
