strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/635/1987	L05272	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/309/1983	L05268	H3N2	1983-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/duck/Vietnam/OIE-3022/2011	AB779678	H3N2	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3041/2011	AB719055	H3N8	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3287/2011	AB719910	H3N6	2011-10-05	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/Swine/Italy/25823/94	AF213908	H3N2	1994-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Interior_Alaska/7MP1720/2007	CY079927	H3N8	2007-09-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Ontario/05/00	GQ249057	H3N2	2000-XX-XX	Avian	Canada	North America	Duck	duck	Anseriformes
A/Swine/Illinois/21587/99	AF268151	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Colorado/23619/99	AF268152	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18717/99	AF268150	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18089/99	AF268149	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Wisconsin/14094/99	AF268148	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/NorthCarolina/16497/99	AF268147	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Duck/Nanchang/2-182/2001	AY180610	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/9-220/2000	AY180631	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/1-101/2001	AY180630	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/8-198/2000	AY180629	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-161/2001	AY180628	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Pigeon/Nanchang/11-045/2000	AY180626	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/1-100/2001	AY180622	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-020/2001	AY180621	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/3-140/2001	AY180616	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/chicken/Nanchang/3-201/01	AY180600	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/chicken/Nanchang/3-120/2001	AY180611	H3N2	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/10-028/2000	AY180637	H3N6	2000-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/1-181/2001	AY180636	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/12-301/2000	AY180638	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/2-220/2001	AY180639	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/9-091/2000	AY180640	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/pigeon/Nanchang/8-142/2000	AY180641	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Duck/Nanchang/8-197/2000	AY180642	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/12-220/2000	AY180643	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/pigeon/Nanchang/9-058/2000	AY180645	H3N3	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/bantam/Nanchang/9-366/2000	AY180647	H3N3	2000-XX-XX	Avian	China	China	Bantam	fowl	Avian
A/Duck/Nanchang/9-385/2000	AY180649	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-120/2001	AY180633	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/2-040/2001	AY180620	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/10-096/2000	AY180588	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/12-280/2000	AY180587	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/10-383/2000	AY180589	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/duck/Perak/2458/1989	GU052310	H3N8	1989-XX-XX	Avian	Malaysia	Southeast Asia	Duck	duck	Anseriformes
A/Northern_shoveler/North_Dakota/AH0004192S.8.B/2015	MN254171	H3N8	2015-XX-XX	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/mallard/Alberta/127/00	AY633152	H3N8	2000-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/equine/Athens/02/2003	HQ696118	H3N8	2003-06-XX	Equine	Greece	Europe	Equine	equine	Equine
A/equine/Athens/04/2007	HQ696119	H3N8	2007-05-XX	Equine	Greece	Europe	Equine	equine	Equine
A/duck/Beijing/59/05	EU492509	H3N8	2005-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/ferret/Quebec/844/2011	JQ409337	H3N2	2011-11-XX	Ferret	Canada	North America	Ferret	ferret	Ferret
A/duck/Beijing/44/04	EU492507	H3N8	2004-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/swine/Korea/S45/2017	MF951084	H3N2	2017-06-08	Swine	South Korea	Japan Korea	Swine	swine	Swine
A/mallard_duck/Korea/LBM347/2007	GU122092	H3N8	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM182/2007	GU122093	H3N8	2007-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM397/2007	GU122087	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM1354/2006	GU122086	H3N2	2006-12-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/canine/Korea/LBM412/2008	GU122091	H3N2	2008-10-XX	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/pekin_duck/Korea/LBM78/2007	GU122089	H3N2	2007-01-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM176/2008	GU122088	H3N2	2008-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM448/2007	GU122090	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/northern_pintail/Alaska/44228-175/2006	EU557658	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44244-108/2006	EU557654	H3N8	2006-09-01	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-075/2006	EU557666	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-129/2006	EU557656	H3N8	2006-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44160-044/2006	EU557635	H3N8	2006-08-17	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44204-108/2006	EU557667	H3N1	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44194-041/2006	EU557643	H3N6	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-072/2006	EU557638	H3N8	2006-08-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44194-071/2006	EU557644	H3N6	2006-08-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44187-100/2006	EU557640	H3N6	2006-08-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44183-067/2006	EU557637	H3N8	2006-08-09	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-126/2006	EU557665	H3N8	2006-10-14	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44184-003/2006	EU557650	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44182-129/2006	EU557649	H3N8	2006-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-104/2008	GU168505	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44202-103/2006	EU557669	H3N8	2006-10-12	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44155-158/2006	EU557632	H3N8	2006-08-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44228-173/2006	EU557657	H3N8	2006-09-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-071/2007	GU168494	H3N8	2007-09-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-184/2007	GU168496	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168514	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-093/2007	GU168526	H3N8	2007-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-268/2007	GU168495	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-711/2006	FJ520196	H3N6	2006-08-29	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-506/2007	GU168524	H3N8	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-798/2007	GU168513	H3N6	2007-08-26	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-503/2007	GU168475	H3N6	2007-08-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-221/2007	GU168497	H3	2007-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-297/2007	GU168498	H3N8	2007-08-07	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-054/2007	GU168525	H3N1	2007-09-08	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-730/2007	GU168519	H3N6	2007-08-25	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-881/2007	GU168507	H3N6	2007-08-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-446/2008	GU168484	H3N6	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-445/2008	GU168479	H3N8	2008-09-22	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-114/2008	GU168493	H3N8	2008-10-02	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44430-266/2008	GU168506	H3N8	2008-09-15	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-431/2008	GU168481	H3N6	2008-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168516	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44241-743/2006	FJ520215	H3N8	2006-11-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-385/2008	GU168518	H3N8	2008-10-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44221-794/2006	FJ520213	H3N8	2006-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-062/2008	GU168509	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/California/44242-836/2006	FJ520208	H3N6	2006-09-18	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-527/2007	GU168473	H3	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-581/2007	GU168512	H3N8	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/duck/Bangladesh/26918/2015	KY635490	H3N6	2015-12-09	Avian	Bangladesh	South Asia	Duck	duck	Anseriformes
A/equine/Essaouira/2/2004	JQ955611	H3N8	2004-06-05	Equine	Morocco	Africa	Equine	equine	Equine
A/equine/Essaouira/3/2004	JQ955614	H3N8	2004-06-15	Equine	Morocco	Africa	Equine	equine	Equine
A/equine/Kentucky/4/2007	FJ195434	H3N8	2007-01-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Nador/1/1997	JX182368	H3N8	1997-12-31	Equine	Morocco	Africa	Equine	equine	Equine
A/swine/Guangdong/L22/2010	JX494708	H3N2	2010-02-XX	Swine	China	China	Swine	swine	Swine
A/equine/Florida/2/2006	FJ195433	H3N8	2006-10-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Lincolnshire/1/2002	FJ195447	H3N8	2002-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/1/2006	FJ195418	H3N8	2006-04-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lanark/1/2006	FJ195419	H3N8	2006-08-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Lincolnshire/1/2006	FJ195420	H3N8	2006-10-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/harbor_seal/New_Hampshire/179629/2011	KJ467568	H3N8	2011-09-29	Seal	Usa	North America	Harbor Seal	seal	Seal
A/equine/Horsham/1/2007	FJ195421	H3N8	2007-02-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kentucky/7/2007	FJ195435	H3N8	2007-07-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Switzerland/P112/2007	FJ195422	H3N8	2007-11-XX	Equine	Switzerland	Europe	Equine	equine	Equine
A/equine/Newmarket/1/2007	FJ195424	H3N8	2007-12-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/2/2007	FJ195425	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Cheshire/3/2007	FJ195426	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Maidstone/2/2007	FJ195428	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/1/2007	FJ195430	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/California/1/2007	FJ195431	H3N8	2007-06-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/California/2/2007	FJ195432	H3N8	2007-04-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Cheshire/1/2006	FJ195423	H3N8	2006-03-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Pennsylvania/1/2007	FJ195436	H3N8	2007-09-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Solihull/2/2007	FJ195438	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kentucky/1/1998	FJ195446	H3N8	1998-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Kentucky/1/1997	FJ195445	H3N8	1997-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Aboyne/1/2005	FJ195444	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Essex/1/2005	FJ195449	H3N8	2005-XX-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Kentucky/9/2004	FJ195448	H3N8	2004-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/equine/Cheshire/1/2007	FJ195443	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Solihull/1/2007	FJ195437	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Strathaven/1/2007	FJ195441	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Southampton/2/2007	FJ195440	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Maidstone/1/2007	FJ195439	H3N8	2007-06-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Richmond/2/2007	FJ195442	H3N8	2007-11-XX	Equine	United Kingdom	Europe	Equine	equine	Equine
A/equine/Grobois/1/1998	AY328471	H3N8	1998-XX-XX	Equine	France	Europe	Equine	equine	Equine
A/Anser_fabalis/China/D398/2020	OP341284	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/Blue-winged_Teal/Texas/AH0040170S.8.A/2015	MN254224	H3N8	2015-XX-XX	Avian	Usa	North America	Blue-winged Teal	duck	Anseriformes
A/mallard_duck/Minnesota/1979	EF554807	H3N1	1979-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Mongolia/1/2008	AB436914	H3N8	2008-01-XX	Equine	Mongolia	West Asia	Equine	equine	Equine
A/duck/Nha_Trang/177/2016	LC496172	H3N8	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/GJ74/2007	JN087236	H3N1	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/HP70/2007	JN087212	H3N6	2007-11-30	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Quebec/1257774/2010	JN584198	H3N2	2010-11-09	Swine	Canada	North America	Swine	swine	Swine
A/duck/Vietnam/LBM814/2015	LC496116	H3N8	2015-11-10	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1232/2012	AB739667	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3241/2012	AB775634	H3N8	2012-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-2747/2012	AB769131	H3N8	2012-08-14	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard/Sweden/141342/2013	KT725413	H3N6	2013-09-22	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/mallard/Sweden/140959/2013	KT725410	H3N8	2013-09-18	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/equine/Yokohama/aq19/2009	AB544414	H3N8	2009-05-XX	Equine	Japan	Japan Korea	Equine	equine	Equine
A/muscovy_duck/Viet_Nam/HN-2227/2015	MK943078	H3N8	2015-01-12	Avian	Vietnam	Southeast Asia	Muscovy Duck	duck	Anseriformes
A/mallard/Sweden/101487/2009	KT725401	H3N8	2009-11-10	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/duck/Nha_Trang/169/2016	LC496164	H3N8	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard/Sweden/140901/2013	KT725404	H3N8	2013-09-17	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/Nebraska/00386/2004	CY159703	H3N2	2004-08-13	Swine	Usa	North America	Swine	swine	Swine
A/swine/Italy/1484/2002	EU091704	H3N2	2002-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/ruddy_turnstone/Peru/PuV182/2009	KR824698	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/swine/Italy/636/87	AJ293940	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/mallard/Sweden/141811/2013	KT725428	H3N8	2013-10-03	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/swine/Minnesota/SG235/2007	GQ910917	H3N2	2007-06-XX	Swine	Usa	North America	Swine	swine	Swine
A/mallard/Sweden/141675/2013	KT725422	H3N6	2013-09-30	Avian	Sweden	Europe	Mallard	duck	Anseriformes
A/common_shelduck/Mongolia/2185/2011	KC871437	H3N8	2011-10-09	Avian	Mongolia	West Asia	Common Shelduck	duck	Anseriformes
A/Anser_fabalis/China/D322/2020	OP341268	H3N1	2020-10-XX	Avian	China	China	Bean Goose	goose	Anseriformes
A/swine/North_Carolina/225-7/2008	GQ910940	H3N2	2008-11-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/SG236/2007	GQ910918	H3N2	2007-06-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Minnesota/SG237/2007	GQ910919	H3N2	2007-06-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Oklahoma/225-14/2008	GQ910945	H3N2	2008-11-XX	Swine	Usa	North America	Swine	swine	Swine
A/equine/Almaty/26/2007	GU953265	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/duck/Peru/P114/2009	KR824659	H3N2	2009-05-12	Avian	Peru	South America	Duck	duck	Anseriformes
A/aquatic_bird/Korea/JN-2/2006	EU301342	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/CN-4/2006	EU301340	H3N3	2006-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/CN-1/2004	EU301337	H3N6	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/duck/Vietnam/OIE-3406/2012	AB775626	H3N8	2012-10-07	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3426/2012	AB775650	H3N8	2012-10-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/equine/Ohio/1/2003	DQ124186	H3N8	2003-XX-XX	Equine	Usa	North America	Equine	equine	Equine
A/Anseriformes/Anhui/L1/2014	MN148460	H3N3	2014-12-09	Avian	China	China	Waterfowl	waterfowl	Anseriformes
A/duck/Thailand/CU-7519C/2010	JX307234	H3N8	2010-05-26	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/aquatic_bird/Gunsan/CN3/2005	MW547747	H3N1	2005-02-20	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/duck/Korea/U8-1/2007	JN087156	H3N8	2007-05-05	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/aquatic_bird/Korea/CN-2/2004	EU301338	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/mallard/Mongolia/2377/2011	KC871489	H3N6	2011-10-11	Avian	Mongolia	West Asia	Mallard	duck	Anseriformes
A/aquatic_bird/Jeonju/KN2/2005	MW547748	H3N2	2005-01-06	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
swine/Finistere/127/99	AJ344036	H3N2	1999-XX-XX	Swine	France	Europe	Swine	swine	Swine
A/ruddy_shelduck/Mongolia/1787/2011	KC871477	H3N8	2011-09-17	Avian	Mongolia	West Asia	Ruddy Shelduck	duck	Anseriformes
A/common_teal/Mongolia/2271/2011	KC871531	H3N8	2011-10-10	Avian	Mongolia	West Asia	Eurasian Teal	duck	Anseriformes
A/swan_goose/Jiangxi/H23/2014	MT375337	H3N6	2014-12-01	Avian	China	China	Swan Goose	goose	Anseriformes
A/swan_goose/Jiangxi/H24/2014	MT375539	H3N6	2014-12-01	Avian	China	China	Swan Goose	goose	Anseriformes
A/duck/Korea/LPM36/2005	EU301355	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM23/2005	EU301354	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Hunan/146/2014	KX121258	H3N6	2014-11-13	Avian	China	China	Duck	duck	Anseriformes
A/duck/Korea/U10-2/2007	JN087164	H3N6	2007-05-09	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/canine/Virginia/93653/2009	HQ237739	H3N8	2009-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/swine/Thailand/CU-BN54/2012	KC609992	H3N2	2012-03-15	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/Vietnam/OIE-1234/2012	AB739675	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/HP69/2007	JN087204	H3N6	2007-11-29	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Thailand/CU-11686T/2011	KT899764	H3N8	2011-04-08	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/LPM01/2004	EU301348	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Nha_Trang/161/2016	LC496156	H3N6	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/chicken/Korea/LPM17/2004	EU301351	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Chicken	chicken	Galliformes
A/canine/NY/100525/2006	HQ237736	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/147926/2006	HQ237737	H3N8	2006-12-XX	Canine	Usa	North America	Canine	canine	Canine
A/duck/Assam/DUCL1512100011/2015	MT272417	H3N8	2015-12-02	Avian	India	South Asia	Duck	duck	Anseriformes
A/duck/Korea/U1-5/2007	JN087116	H3N6	2007-04-27	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/swine/Udon_Thani/NIAH464/2004	AB434356	H3N2	2004-XX-XX	Swine	Thailand	Southeast Asia	Swine	swine	Swine
A/duck/Thailand/CU-7518C/2010	JX307138	H3N8	2010-05-26	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/spectacled_eider/Alaska/44173-055/2006	JX081046	H3N8	2006-08-03	Avian	Usa	North America	Spectacled Eider	duck	Anseriformes
A/equine/Hokkaido/I828/2008	AB543709	H3N8	2008-04-XX	Equine	Japan	Japan Korea	Equine	equine	Equine
A/chicken/Korea/LPM88/2006	EU301365	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Chicken	chicken	Galliformes
A/duck/Korea/LPM92/2006	EU301367	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/chicken/Korea/LPM43/2005	EU301358	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Chicken	chicken	Galliformes
A/duck/Korea/LPM91/2006	EU301366	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM56/2005	EU301360	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM66/2006	EU301362	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
